date,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,usdt_vol,log returns,volatility
2023-10-31,34474.74,34720.49,34025.0,34639.77,32737.89822,1698796799999,1125442444.48848820,1179053,15843.79500000,544722903.49684810,0,1134033264.6242092,0.004775852062776309,0.12362767172605305
2023-11-01,34639.78,35582.0,34097.39,35421.43,53473.28165,1698883199999,1856348820.47945360,1624635,25779.00290000,895387891.46766650,0,1894100102.8357594,0.022314560261213146,0.12172877215009953
2023-11-02,35421.43,35984.99,34300.0,34941.59,48015.57732,1698969599999,1686141698.09217100,1450837,23303.35350000,818365718.95493110,0,1677740616.3287385,-0.01363919395731017,0.1232667200363284
2023-11-03,34941.58,34946.5,34120.0,34716.78,39071.20644,1699055999999,1347962831.56586230,1237373,19168.85669000,661176167.77493460,0,1356426478.3120632,-0.00645466669736372,0.12400632486463993
2023-11-04,34716.78,35255.0,34585.18,35062.07,18377.55545,1699142399999,639958598.41983530,794787,9229.16649000,321479754.91729340,0,644355135.6167815,0.009896775837230365,0.12214238117607508
2023-11-05,35062.06,35380.0,34448.0,35011.88,24528.73376,1699228799999,859350974.00148930,1038468,11870.33193000,415912075.90000270,0,858797082.9570687,-0.0014324869251005623,0.12200100493865033
2023-11-06,35011.89,35276.33,34725.9,35046.09,22346.47086,1699315199999,782427702.26532050,988246,10770.27727000,377126281.15309060,0,783156428.9419373,0.0009766198683500704,0.12199758613808984
2023-11-07,35046.09,35888.0,34523.06,35399.12,38688.73692,1699401599999,1358031361.19785270,1352796,19375.26868000,680382009.65994160,0,1369547240.8795106,0.010022908737337133,0.12166515300445913
2023-11-08,35399.13,36106.0,35100.0,35624.72,33401.34137,1699487999999,1185492160.49272780,1132568,17192.82450000,610314635.37988970,0,1189913433.9306664,0.006352817835121982,0.11996805204920848
2023-11-09,35624.72,37972.24,35534.05,36701.09,82537.88885,1699574399999,3033417922.78268170,2138765,42156.81236000,1550254981.04518770,0,3029230487.0938463,0.0297666759831543,0.12063977609171496
2023-11-10,36701.1,37526.0,36324.71,37301.63,43414.04898,1699660799999,1605069174.52410320,1297729,21388.56879000,790671818.76836700,0,1619414791.8538373,0.016230570534908395,0.11705258216214073
2023-11-11,37301.63,37408.26,36666.93,37130.0,22984.97235,1699747199999,851924612.73394270,923300,10728.65792000,397673179.66791970,0,853432023.3555,-0.004611757237880099,0.11709206205258885
2023-11-12,37129.99,37222.22,36731.1,37064.13,17687.18874,1699833599999,655570813.13827110,810885,8506.46051000,315285367.54474800,0,655560262.7938962,-0.0017756126342121092,0.11757554016229786
2023-11-13,37064.13,37417.99,36333.0,36462.93,32798.18252,1699919999999,1208037462.30414440,1217191,15442.44512000,568916594.91131740,0,1195917833.3539836,-0.01635352749252128,0.12019538656797546
2023-11-14,36462.93,36744.0,34800.0,35551.19,45503.68416,1700006399999,1639130785.08681010,1404428,21205.18615000,763841642.88087800,0,1617710121.2721505,-0.025322498392936765,0.12532052032894947
2023-11-15,35551.2,37980.0,35360.0,37858.2,53569.13385,1700092799999,1963249656.50947370,1545427,28142.14240000,1031669501.99342080,0,2028030983.1200697,0.06287397140001083,0.13074798652582884
2023-11-16,37858.2,37929.54,35500.0,36163.51,47490.39566,1700179199999,1744503339.01517260,1542446,22214.04928000,815932555.13312680,0,1717419398.3543668,-0.045797001672132964,0.14147106694686623
2023-11-17,36163.51,36800.0,35861.1,36613.92,38283.61112,1700265599999,1391225051.19232720,1349322,18403.36411000,668865883.14174650,0,1401713074.8587904,0.012377896572665747,0.14108959461736423
2023-11-18,36613.91,36845.49,36178.58,36568.1,17102.24186,1700351999999,624434069.52566340,784498,8101.54756000,295795105.43003230,0,625396490.560666,-0.0012522203127858234,0.141313984490535
2023-11-19,36568.11,37500.0,36384.02,37359.86,21246.34648,1700438399999,781531839.43715920,862400,10575.25293000,389089868.80634200,0,793760530.0042928,0.021420590373205428,0.139715178210983
2023-11-20,37359.85,37750.0,36677.0,37448.78,36022.70291,1700524799999,1343722642.38647510,1485050,17591.22652000,656245983.73971830,0,1349006276.2819498,0.0023772666332870784,0.13981475821541706
2023-11-21,37448.79,37649.44,35735.0,35741.65,47646.54804,1700611199999,1756747495.98185460,1936895,22371.42068000,824920009.55786000,0,1702966243.7538662,-0.046657457238005406,0.14991384127904103
2023-11-22,35741.65,37861.1,35632.01,37408.34,45051.30697,1700697599999,1657141022.42734800,1648374,23046.71174000,847145468.32595360,0,1685294608.5781295,0.045576998787717926,0.12364936974262937
2023-11-23,37408.35,37653.44,36870.0,37294.28,23827.92882,1700783999999,888826648.85414730,992284,11086.35132000,413539343.94482050,0,888645449.2331496,-0.00305371052944281,0.12183044761070597
2023-11-24,37294.27,38414.0,37251.51,37713.57,44680.80646,1700870399999,1688715728.07914810,1379414,22349.17236000,844803081.63218240,0,1685072722.0856621,0.011180012954367768,0.12131273961186256
2023-11-25,37713.57,37888.0,37591.1,37780.67,11396.14464,1700956799999,430165251.76097490,569448,5153.91116000,194536221.28509410,0,430553979.9161088,0.0017776195288341512,0.12057551400720747
2023-11-26,37780.67,37814.63,37150.0,37447.43,21264.53723,1701043199999,797321193.58939910,848020,10204.51641000,382571274.04607820,0,796302269.4028189,-0.008859513391714202,0.1206975653670133
2023-11-27,37447.42,37569.23,36707.0,37242.7,30001.07376,1701129599999,1112557435.27679220,1238017,14458.63822000,536129095.56684420,0,1117320989.721552,-0.0054821303093675056,0.12099080381401847
2023-11-28,37242.7,38377.0,36868.41,37818.87,37544.46667,1701215999999,1414360251.68234560,1272779,18168.56198000,684514270.93887170,0,1419889304.212063,0.015352231946753392,0.12121803474380206
2023-11-29,37818.88,38450.0,37570.0,37854.64,32994.19107,1701302399999,1252586505.66259010,1131353,15588.96473000,591917955.47439680,0,1248983225.0460649,0.0009453771250758081,0.12114867903027765
2023-11-30,37854.65,38145.85,37500.0,37723.96,24740.29147,1701388799999,934491058.96081410,1007791,11484.45424000,433772722.50456340,0,933301765.8026211,-0.0034581251896561582,0.12131179065411275
2023-12-01,37723.97,38999.0,37615.86,38682.52,43415.66324,1701475199999,1669750777.62398140,1523417,22408.27301000,861977420.16319520,0,1679427261.5945647,0.02509238206309128,0.12180383230712256
2023-12-02,38682.51,39717.14,38641.61,39450.35,26696.92161,1701561599999,1043421976.76606520,1034690,13166.65386000,514763687.57460090,0,1053202901.4370635,0.01965510083116584,0.121667278534919
2023-12-03,39450.35,40250.0,39274.86,39972.26,26710.65335,1701647999999,1059860641.04944440,1151524,13333.29632000,529259227.16750920,0,1067685180.4760711,0.01314279428918752,0.12149585298004635
2023-12-04,39972.26,42420.0,39972.26,41991.1,79272.33059,1701734399999,3285736844.14088080,2112219,38595.61905000,1599710862.08717670,0,3328732361.037749,0.04927197753490198,0.12936425566086282
2023-12-05,41991.1,44488.0,41414.0,44073.32,67490.74644,1701820799999,2890205389.49012660,2072700,34815.80813000,1491813847.23896810,0,2974541264.888981,0.048396919644705605,0.13583322494360728
2023-12-06,44073.82,44297.21,43335.28,43762.69,51431.10492,1701907199999,2256979505.59480470,1876282,25092.62492000,1101273363.08642960,0,2250763500.9714346,-0.007072982823142837,0.13648066637361358
2023-12-07,43762.69,44047.33,42821.1,43273.14,47103.26845,1701993599999,2046945851.88364460,1414759,22635.67672000,983629776.49386140,0,2038306330.094433,-0.011249508685349241,0.13771064350822357
2023-12-08,43273.15,44700.0,43081.1,44170.99,42900.37556,1702079999999,1875581755.44691050,1311268,20818.67861000,910357262.89407300,0,1894952059.8570044,0.020536119557329258,0.13840285714196338
2023-12-09,44171.0,44358.02,43584.51,43713.6,24925.97008,1702166399999,1096487106.56483380,987352,11598.00774000,510255993.86808590,0,1089603885.6890879,-0.010408972260494309,0.13744436605387886
2023-12-10,43713.59,44049.0,43563.0,43789.51,18956.61758,1702252799999,830485162.55695350,830667,8841.90643000,387376075.38248430,0,830100995.0855857,0.001735024481821057,0.13707336053111582
2023-12-11,43789.5,43804.5,40222.0,41253.4,76663.89804,1702339199999,3205540835.51143390,2087142,36499.24269000,1525642878.15210340,0,3162646451.403336,-0.0596607573549246,0.15150427678024356
2023-12-12,41253.41,42104.12,40680.0,41492.39,42722.69773,1702425599999,1773961284.33756360,1526411,21394.91158000,888438328.89153460,0,1772666836.0652747,0.005776503301278879,0.15141990615152026
2023-12-13,41492.38,43475.2,40555.0,42869.03,45865.99773,1702511999999,1919703389.48488040,1724659,22354.97386000,935785466.02258570,0,1966230832.667302,0.0326396168808305,0.15260832841382846
2023-12-14,42869.03,43420.0,41400.0,43022.26,42047.05709,1702598399999,1798740625.30166000,1599536,20579.79343000,880356342.38151180,0,1808959422.3608236,0.0035680023564594876,0.14929120892057146
2023-12-15,43022.26,43080.81,41666.0,41940.3,33421.7932,1702684799999,1416898938.50997890,1323628,16321.13654000,691713304.74858880,0,1401720033.3459601,-0.025470477640977762,0.1405793389315351
2023-12-16,41940.29,42724.43,41605.0,42278.03,24118.85747,1702771199999,1020469627.88573310,1180886,12193.50511000,515909440.91009290,0,1019697779.682384,0.00802038725814036,0.13107049115057945
2023-12-17,42278.02,42424.07,41252.0,41374.65,27722.11452,1702857599999,1161963642.96279640,1227634,13245.86404000,555309260.12794100,0,1146992785.524918,-0.02159919133520738,0.1335284124282602
2023-12-18,41374.64,42757.81,40542.93,42657.8,46734.0925,1702943999999,1936003306.08257260,1741647,23255.79871000,963775419.57314980,0,1993573571.0465,0.03054176670855213,0.13597900075600888
2023-12-19,42657.8,43497.0,41811.1,42275.99,40927.86444,1703030399999,1747830242.46159370,1609188,20163.65946000,861082883.31101580,0,1730265987.7867954,-0.008990828549253038,0.13561127157359318
2023-12-20,42275.99,44283.0,42206.0,43668.93,48710.2947,1703116799999,2115813869.77961900,1934588,23912.13682000,1038694005.77613990,0,2127126449.533671,0.03241755264462931,0.13850802988701372
2023-12-21,43668.92,44242.35,43286.72,43861.8,34624.29384,1703203199999,1514529919.18777960,1500702,17058.89545000,746266380.76924040,0,1518683851.551312,0.004406916568445496,0.12775567754140765
2023-12-22,43861.79,44398.26,43412.54,43969.04,32783.19638,1703289599999,1436074497.51285980,1404109,16049.22275000,703199211.03931960,0,1441445672.9600754,0.0024419680670515476,0.12134108125960172
2023-12-23,43969.04,43988.68,43291.1,43702.16,16557.1293,1703375999999,722943825.33321760,849658,7765.30564000,339046509.16771960,0,723582313.809288,-0.006088221088726087,0.12159710439817147
2023-12-24,43702.15,43946.0,42500.0,42991.5,25144.33496,1703462399999,1093460634.88942270,1137678,11841.26614000,514962029.17833470,0,1080992676.43284,-0.016395107062852077,0.1233285664886464
2023-12-25,42991.5,43802.32,42720.43,43576.13,27021.23992,1703548799999,1172053386.51098150,1168428,13691.23930000,593900885.80314620,0,1177481063.5151095,0.013507101635685359,0.12363130486161389
2023-12-26,43576.12,43592.68,41637.6,42508.93,41010.04282,1703635199999,1746333612.30494510,1475816,21096.16634000,898267435.23798300,0,1743293039.5323827,-0.024795351864669968,0.12644207602566743
2023-12-27,42508.93,43677.0,42098.69,43428.85,36191.21136,1703721599999,1554082990.05227590,1439770,18982.83267000,815239612.61736400,0,1571742689.471736,0.021409795298209744,0.12716381568986965
2023-12-28,43428.86,43787.57,42241.79,42563.76,35150.52485,1703807999999,1508408742.37808110,1391826,17422.81910000,747631903.05539890,0,1496138503.589436,-0.020120779808234346,0.12914398369699118
2023-12-29,42563.76,43111.0,41300.0,42066.95,42597.18912,1703894399999,1803086285.24657750,1571137,21195.34128000,897324724.79689550,0,1791933824.851584,-0.011740790238734533,0.13006807290410777
2023-12-30,42066.94,42612.32,41520.3,42140.28,22906.57818,1703980799999,964875790.98493500,936545,11727.69648000,494133887.90718110,0,965289618.3470904,0.001741656115189727,0.1298834175796857
2023-12-31,42140.29,42899.0,41965.84,42283.58,23585.91603,1704067199999,1001519241.55590540,1016484,11997.14865000,509478742.74451080,0,997296967.3277874,0.0033947781497314367,0.1279832567905089
2024-01-01,42283.58,44184.1,42180.77,44179.55,27174.29903,1704153599999,1169995682.02800140,1114623,14331.73180000,617352094.56051940,0,1200548302.7108364,0.043863181313779975,0.13342255592484448
2024-01-02,44179.55,45879.63,44148.34,44946.91,65146.40661,1704239999999,2944331821.82307620,2247532,33817.14447000,1527964124.23758480,0,2928129674.7230754,0.017220003171136256,0.13378054328205483
2024-01-03,44946.91,45500.0,40750.0,42845.23,81194.55173,1704326399999,3507104563.74423210,2658041,39103.99162000,1687665202.95131440,0,3478799243.6187487,-0.047887695212560644,0.1349760930507339
2024-01-04,42845.23,44729.58,42613.77,44151.1,48038.06334,1704412799999,2095095359.49363480,1819944,23605.90059000,1030075267.83901300,0,2120933338.330674,0.030023521507555273,0.12939044099337052
2024-01-05,44151.1,44357.46,42450.0,44145.11,48075.25327,1704499199999,2100953924.36871550,2064845,24015.06426000,1049655019.14000940,0,2122287343.8820097,-0.0001356796630158641,0.12918068738032865
2024-01-06,44145.12,44214.42,43397.05,43968.32,17835.06144,1704585599999,781212883.49160610,956642,9048.57073000,396341787.36387760,0,784177688.6135808,-0.004012787545088159,0.12871380756828357
2024-01-07,43968.32,44480.59,43572.09,43929.02,23023.8508,1704671999999,1014635096.12414820,1109259,11613.52347000,511871007.52582630,0,1011415202.270216,-0.0008942250725407774,0.12704139001661646
2024-01-08,43929.01,47248.99,43175.0,46951.04,72814.57589,1704758399999,3298772150.68150740,2364464,38728.80530000,1755312207.66818340,0,3418720065.194425,0.06653020711240742,0.14293828080005705
2024-01-09,46951.04,47972.0,44748.67,46110.0,69927.66617,1704844799999,3251442072.80839630,2637745,34825.45429000,1620151226.33626950,0,3224364687.0987,-0.01807551041503075,0.14439635797051636
2024-01-10,46110.0,47695.93,44300.36,46653.99,89911.41203,1704931199999,4123809481.71276720,3133588,46910.79439000,2153126701.35216420,0,4194726117.7335,0.011728607963833682,0.12992500030778545
2024-01-11,46654.0,48969.48,45606.06,46339.16,87470.3296,1705017599999,4105139605.02830200,2998451,44076.16830000,2070467939.65999250,0,4053301598.5871363,-0.006771062230729541,0.13036274713135293
2024-01-12,46339.16,46515.53,41500.0,42782.73,86327.93707,1705103999999,3827483735.57605690,2809192,41707.58066000,1850840878.97782980,0,3693344823.1228013,-0.07985287546678066,0.15135870028985632
2024-01-13,42782.74,43257.0,42436.12,42847.99,36118.47464,1705190399999,1547370611.55316620,1434243,17748.09824000,760432218.24545510,0,1547604040.1899736,0.001524219640675284,0.15132171625917762
2024-01-14,42847.99,43079.0,41720.0,41732.35,28228.40894,1705276799999,1202212782.25769300,1235727,13690.30843000,583261659.73857610,0,1178037841.827209,-0.02638212870563983,0.15148227451846003
2024-01-15,41732.35,43400.43,41718.05,42511.1,40269.89303,1705363199999,1718982911.10810270,1657611,19924.76030000,849997411.08758290,0,1711917449.587633,0.018488610880348588,0.1524262457392402
2024-01-16,42511.1,43578.01,42050.0,43137.95,45045.74589,1705449599999,1931947150.05907020,1716580,24064.55667000,1031525441.93520850,0,1943181133.9155252,0.014637901828299604,0.15137300123783246
2024-01-17,43137.94,43198.0,42200.69,42776.1,33266.21388,1705535999999,1419888430.92288920,1438172,16648.20529000,710532768.04757790,0,1422998891.552268,-0.008423584725431255,0.1486002061816616
2024-01-18,42776.09,42930.0,40683.28,41327.5,43907.51641,1705622399999,1839426541.26357900,1466087,21085.14336000,883292634.20636370,0,1814587884.434275,-0.034451397458159505,0.15234413299039637
2024-01-19,41327.51,42196.86,40280.0,41659.03,48342.74559,1705708799999,1993846466.53875190,1641428,24347.50020000,1004478721.37920550,0,2013911888.8161776,0.007990013891328474,0.14875764891031681
2024-01-20,41659.03,41872.56,41456.3,41696.04,15923.99493,1705795199999,662768008.15093430,807324,7557.36632000,314535141.99556360,0,663967529.5610772,0.0008880084302518299,0.1486529560544058
2024-01-21,41696.05,41881.39,41500.98,41580.33,11730.16301,1705881599999,489151571.03090430,657817,5576.56045000,232552207.16073290,0,487744048.90959334,-0.0027789413603009905,0.14859457819647362
2024-01-22,41580.32,41689.65,39431.58,39568.02,55426.19911,1705967999999,2247452153.79543270,2147250,26788.13985000,1086650848.06705250,0,2193104954.908462,-0.04960600266842086,0.1560598147195768
2024-01-23,39568.02,40176.74,38555.0,39897.6,57956.63351,1706054399999,2275851990.64682690,2043925,30913.97177000,1214417243.69641180,0,2312330581.128576,0.008294955472882393,0.15587164540704812
2024-01-24,39897.59,40555.0,39484.19,40084.88,39293.82861,1706140799999,1569704923.83074920,1675615,20673.05725000,825887009.47442260,0,1575088404.5724165,0.004683034141145015,0.15518307971341103
2024-01-25,40084.89,40300.24,39550.0,39961.09,31022.11853,1706227199999,1238813296.15261370,1291233,15685.24919000,626369240.37339640,0,1239677670.5679977,-0.003092975166303802,0.15350708406354133
2024-01-26,39961.09,42246.82,39822.52,41823.51,47384.96726,1706313599999,1951700659.28980700,1624861,24674.75551000,1016105199.71712130,0,1981805652.0482826,0.04555239092628405,0.15912141251743056
2024-01-27,41823.51,42200.0,41394.34,42120.63,16224.41667,1706399999999,678418702.35094450,751148,7485.64978000,312938659.24802430,0,683382651.5229021,0.007079022806976809,0.15810693106642415
2024-01-28,42120.63,42842.68,41620.81,42031.06,27294.99838,1706486399999,1154365891.66825870,1032493,12971.18820000,548670338.63940100,0,1147237714.6096828,-0.0021287756389742896,0.15768209100266425
2024-01-29,42031.05,43333.0,41804.88,43302.7,31542.74207,1706572799999,1343462280.36186840,1197856,15996.88627000,681504721.35851260,0,1365885897.0345888,0.02980611994271065,0.1604806411084535
2024-01-30,43302.71,43882.36,42683.99,42941.1,37619.24546,1706659199999,1633251085.67135960,1316610,19317.29993000,838876408.45566850,0,1615411781.222406,-0.008385579459892156,0.1607239209239209
2024-01-31,42941.1,43745.11,42276.84,42580.0,39871.13688,1706745599999,1711665577.05308240,1499559,20289.94825000,871009715.17022070,0,1697713008.3504,-0.008444749797384077,0.15452166473178308
2024-02-01,42580.0,43285.13,41884.28,43082.94,35231.04664,1706831999999,1497121440.64400210,1392269,18134.84304000,770635549.48421270,0,1517857068.5283217,0.011742435619609637,0.15394110939551636
2024-02-02,43082.95,43488.0,42546.79,43200.0,29672.14418,1706918399999,1277919437.29056120,1086342,15645.57110000,673834785.74779100,0,1281836628.576,0.002713400165122337,0.14626239590365475
2024-02-03,43199.99,43380.01,42880.0,43011.09,12033.40998,1707004799999,518775350.03360090,609962,5691.78572000,245377398.51059570,0,517570079.6566782,-0.004382505832046135,0.14303429322864228
2024-02-04,43011.1,43119.04,42222.0,42582.88,17066.89404,1707091199999,730999557.70836820,931235,8427.12671000,360928641.05977220,0,726757500.8780351,-0.010005694851546565,0.14332198068507532
2024-02-05,42582.88,43569.76,42258.1,42708.7,29467.75905,1707177599999,1262620640.54071730,1317397,14984.06962000,642077579.58272680,0,1258529680.938735,0.0029503519870903716,0.143349807782197
2024-02-06,42708.7,43399.98,42574.0,43098.95,24675.85433,1707263999999,1061049582.60027670,1120760,12810.98205000,550866463.74091940,0,1063503411.9759533,0.009095988310425795,0.14370287072192886
2024-02-07,43098.96,44396.5,42788.0,44349.6,34392.59915,1707350399999,1496013692.38292190,1378809,17755.87738000,772721372.44438850,0,1525298015.26284,0.02860505468519925,0.12968650273703705
2024-02-08,44349.6,45614.3,44331.1,45288.65,45439.62231,1707436799999,2042912128.15176650,1863650,22731.52397000,1021963499.80033510,0,2057899150.9297814,0.020952759670056054,0.13052071438905777
2024-02-09,45288.66,48200.0,45242.12,47132.77,73503.481,1707523199999,3453043306.42097590,2323884,37360.96419000,1754880225.38020990,0,3464422664.17237,0.03991206359421717,0.13619398242619615
2024-02-10,47132.78,48170.0,46800.0,47751.09,24802.35936,1707609599999,1176079377.69227620,1323421,12740.69912000,604397015.51796000,0,1184339694.0117023,0.013033381077871553,0.13656364586071182
2024-02-11,47751.08,48592.66,47557.16,48299.99,29958.80837,1707695999999,1443314885.77140530,1407270,15741.38294000,758411879.95568900,0,1447010144.6829162,0.011429459727835933,0.10822258739649274
2024-02-12,48300.0,50334.82,47710.01,49917.27,59009.96705,1707782399999,2898220863.01818030,1939394,30797.43359000,1512688561.68886550,0,2945616457.9259534,0.032935681446588205,0.11196026056068425
2024-02-13,49917.28,50368.61,48300.95,49699.59,55551.56706,1707868799999,2745025370.06744710,1741811,28409.79337000,1403783512.68099050,0,2760890106.7395053,-0.004370351494182856,0.10763974328008843
2024-02-14,49699.6,52043.71,49225.01,51795.17,57046.37401,1707955199999,2919604456.72331270,1859392,29664.51830000,1518339681.33460220,0,2954726639.7315316,0.04130021810319917,0.11271383252549579
2024-02-15,51795.17,52816.62,51314.0,51880.0,53816.03055,1708041599999,2802825737.99201540,1786569,26722.58656000,1391971339.71580590,0,2791975664.934,0.0016364577734702124,0.11250248804477077
2024-02-16,51880.01,52572.08,51566.0,52124.11,37772.25318,1708127999999,1965003863.97133420,1583711,18309.89888000,952708587.73249880,0,1968845079.70217,0.004694246184426376,0.1115048335519469
2024-02-17,52124.1,52162.82,50625.0,51642.64,25674.00622,1708214399999,1319908544.97908910,1427773,12655.51593000,650426057.19761540,0,1325873460.5772207,-0.00927991780063131,0.1045448690570563
2024-02-18,51642.64,52377.0,51163.28,52137.67,21992.10363,1708300799999,1139209588.43346260,1375422,11281.34692000,584447328.11427220,0,1146617041.666742,0.009540032294676593,0.10456498807483117
2024-02-19,52137.68,52488.77,51677.0,51774.73,29534.99432,1708387199999,1539600521.60077290,1542990,15266.36204000,795825023.64422360,0,1529166356.4695337,-0.006985527730707375,0.10537170784479798
2024-02-20,51774.74,52985.0,50760.37,52258.82,49614.47318,1708473599999,2574874999.37871740,1971912,24994.25062000,1297330385.00509330,0,2592793823.308448,0.009306488030901505,0.10487766290535576
2024-02-21,52258.82,52366.8,50625.0,51849.39,43079.40049,1708559999999,2210278288.72509470,1824860,22239.73293000,1140905416.95625220,0,2233640636.972201,-0.007865510526460895,0.0883155099609503
2024-02-22,51849.38,52065.78,50940.78,51288.42,35309.44574,1708646399999,1820949707.15853400,1688184,17830.46730000,919599483.90786170,0,1810965683.0803308,-0.010878174198952095,0.0905297299535479
2024-02-23,51288.42,51548.54,50521.0,50744.15,30545.79544,1708732799999,1559143576.82961640,1487039,14610.80906000,745820955.25604630,0,1550020425.676676,-0.010668655359765467,0.09245790342548874
2024-02-24,50744.15,51698.0,50585.0,51568.22,16560.4211,1708819199999,847793393.57186800,855015,8462.15627000,433239599.42398870,0,853991438.577442,0.01610925093385518,0.09209801976786541
2024-02-25,51568.21,51958.55,51279.8,51728.85,18721.63159,1708905599999,966951114.45046290,923992,9544.17672000,492952522.68163890,0,968448472.2743715,0.0031100616788890534,0.08384366802612811
2024-02-26,51728.85,54910.0,50901.44,54476.47,51256.72199,1708991999999,2710403072.98059510,1808909,27198.83551000,1438371804.11010130,0,2792285277.7865753,0.051753212367561474,0.09499984078640676
2024-02-27,54476.48,57588.15,54450.13,57037.34,67194.98562,1709078399999,3795949115.22493150,2414285,34970.25885000,1975472154.51157390,0,3832623241.103051,0.045937275755512985,0.10134554203357443
2024-02-28,57037.35,64000.0,56691.85,62432.1,118763.46984,1709164799999,7162581994.48573950,3895062,62066.63936000,3742433894.94507670,0,7414652825.397864,0.09037342510456448,0.12805908100638375
2024-02-29,62432.11,63676.35,60364.7,61130.98,78425.07603,1709251199999,4872212871.27608040,3169405,39463.06931000,2452515504.86865120,0,4794201754.288409,-0.02106079086150814,0.13076512880444588
2024-03-01,61130.99,63114.23,60777.0,62387.9,47737.93473,1709337599999,2956537377.96602980,1947444,24195.70252000,1498771144.09995600,0,2978269498.141767,0.020352570995340713,0.12932215163487307
2024-03-02,62387.9,62433.19,61561.12,61987.28,25534.73659,1709423999999,1582566973.83409310,1641808,12691.37721000,786583052.08627260,0,1582828866.730575,-0.006442143609634243,0.13073699529474833
2024-03-03,61987.28,63231.88,61320.0,63113.97,28994.90903,1709510399999,1804536272.94434580,1992011,14905.18600000,927868983.73084310,0,1829983818.6721492,0.018012936948412772,0.1304923982002133
2024-03-04,63113.97,68499.0,62300.0,68245.71,84835.16005,1709596799999,5568877537.08125230,3887853,45319.08640000,2974396037.68572030,0,5789635730.575887,0.07817243529189355,0.14469500217098283
2024-03-05,68245.71,69000.0,59005.0,63724.01,132696.7813,1709683199999,8674526591.28714170,5310706,65991.84526000,4318205559.64365010,0,8455971018.529014,-0.06855316030923575,0.16565181202520565
2024-03-06,63724.01,67641.1,62779.14,66074.04,78738.85491,1709769599999,5197743036.59727550,3302981,40344.32596000,2663883160.20696200,0,5202594248.877536,0.03621451680304233,0.16680921173026345
2024-03-07,66074.04,67980.0,65551.0,66823.17,53059.8869,1709855999999,3548088039.27360850,2428227,27935.66302000,1867854683.98202980,0,3545629842.4994726,0.01127394524886327,0.16674981028004005
2024-03-08,66823.18,69990.0,66082.66,68124.19,74261.932842,1709942399999,5044395324.39905431,2943927,37711.51458100,2563347797.52868009,0,5059034022.695648,0.01928248631517704,0.16620058186579528
2024-03-09,68124.2,68541.1,67861.1,68313.27,19872.89743,1710028799999,1355964036.90929860,1345341,10005.59200000,682720256.00282270,0,1357582607.8178961,0.002771674597951801,0.16644284764493203
2024-03-10,68313.28,69887.61,68094.75,68955.88,38404.66835,1710115199999,2659307501.09457810,2139518,19188.79904000,1328747995.99402550,0,2648227702.1823983,0.009362842188647136,0.1642553979463067
2024-03-11,68955.88,72800.0,67024.96,72078.1,75292.825726,1710201599999,5352704377.61880469,3043414,39435.85545900,2803359303.28697282,0,5426963821.961201,0.04428337356115364,0.1672693447586288
2024-03-12,72078.1,73000.0,68620.82,71452.01,68783.546691,1710287999999,4909667978.55933818,3047890,34517.21293300,2465202174.40722632,0,4914722666.000798,-0.008724217811494128,0.1687629102694176
2024-03-13,71452.0,73650.25,71333.31,73072.41,52659.711647,1710374399999,3829764501.25379279,2501197,26787.08223700,1948382241.88946039,0,3847972039.9513593,0.022424831790491595,0.16780649810123957
2024-03-14,73072.4,73777.0,68555.0,71388.94,71757.628746,1710460799999,5132189849.09663160,2994869,35676.74832600,2552190396.88900670,0,5122701053.090469,-0.023307911945009252,0.1708408547582684
2024-03-15,71388.94,72419.71,65600.0,69499.85,103334.03546,1710547199999,7065279917.87211180,3904445,49844.66515000,3409385750.02117660,0,7181699964.364681,-0.026818361091169862,0.17235833407523457
2024-03-16,69499.84,70043.0,64780.0,65300.63,55926.95336,1710633599999,3788544202.88485590,2729019,27240.19894000,1846731512.27362330,0,3652065288.3886166,-0.06232291027971115,0.1867581258020434
2024-03-17,65300.64,68904.4,64533.0,68393.48,49742.21589,1710719999999,3322963634.24251290,2449156,25328.29435000,1692079618.21131060,0,3402043247.628397,0.046275814432355844,0.19066124051135158
2024-03-18,68393.47,68956.0,66565.2,67609.99,55691.08088,1710806399999,3768277912.41891810,2464515,28529.67219000,1930726566.24924600,0,3765273421.3859916,-0.011521745252219162,0.19089729330356184
2024-03-19,67610.0,68124.11,61555.0,61937.4,101005.32487,1710892799999,6484805948.53539280,3593832,48205.28434000,3095258881.70227350,0,6256007208.603138,-0.08763155563733527,0.21394288171589296
2024-03-20,61937.41,68100.0,60775.0,67840.51,90420.58592,1710979199999,5769770052.06258300,3549793,45523.84281000,2907222064.13129160,0,6134178663.311619,0.09103531158594258,0.22977953752631664
2024-03-21,67840.51,68240.47,64529.01,65501.27,53357.48002,1711065599999,3551223142.96441700,2388390,26650.09786000,1774833851.22152450,0,3494982705.3096256,-0.03508997737785613,0.23397076202423622
2024-03-22,65501.28,66649.62,62260.0,63796.64,51482.37821,1711151999999,3310481978.10764530,2492881,24578.87957000,1580940164.12123740,0,3284402749.0072145,-0.026369007379098974,0.23595345884753682
