run_id,coin,timeframe,target,feature_combo,n_features,param_tag,lags,cov_lags,max_depth,max_leaves,min_child_weight,subsample,colsample_bytree,gamma,rmse,mae,direction_acc_pct,strategy_return_net,rmse_early,rmse_late,diracc_early,diracc_late,out_dir
20260327_002148,BTC,1d,log_ret_close,macd__atr__log_ret_close,2,deeper_l14_cov14,14,14,6,16,5,0.9,0.9,0.01,0.025591503968819186,0.017687821428582925,46.28099173553719,-0.548170515311058,0.020285489198747574,0.029972472015829317,47.107438016528924,45.45454545454545,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_macd__atr__log_ret_close/deeper_l14_cov14/log_ret_close/BTC/1d
20260327_002148,BTC,1d,log_ret_close,rsi__macd__atr__log_ret_close,3,deeper_l14_cov14,14,14,6,16,5,0.9,0.9,0.01,0.025591503968819186,0.017687821428582925,46.28099173553719,-0.548170515311058,0.020285489198747574,0.029972472015829317,47.107438016528924,45.45454545454545,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_rsi__macd__atr__log_ret_close/deeper_l14_cov14/log_ret_close/BTC/1d
20260327_002148,BTC,1d,log_ret_close,rsi__macd__log_ret_close,2,deeper_l14_cov14,14,14,6,16,5,0.9,0.9,0.01,0.025596254818123453,0.01771123914410493,46.28099173553719,-0.548170515311058,0.020394468302615366,0.029906557543158213,47.107438016528924,45.45454545454545,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_rsi__macd__log_ret_close/deeper_l14_cov14/log_ret_close/BTC/1d
20260327_002148,BTC,1d,log_ret_close,rsi__macd__log_ret_close,2,base_l7_cov7,7,7,4,10,7,0.89,0.93,0.005,0.02559745645535165,0.017552830250057185,50.413223140495866,-0.23962151974332385,0.020348657956407598,0.02993980082332509,49.586776859504134,51.2396694214876,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_rsi__macd__log_ret_close/base_l7_cov7/log_ret_close/BTC/1d
20260327_002148,BTC,1d,log_ret_close,rsi__atr__log_ret_close,2,base_l7_cov7,7,7,4,10,7,0.89,0.93,0.005,0.025601321893853928,0.0178028922063494,48.34710743801653,-0.4210558338372656,0.02126754270807696,0.029300972553578688,48.760330578512395,47.93388429752066,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_rsi__atr__log_ret_close/base_l7_cov7/log_ret_close/BTC/1d
20260327_002148,BTC,1d,log_ret_close,macd__log_ret_close,1,deeper_l14_cov14,14,14,6,16,5,0.9,0.9,0.01,0.02560812067710671,0.017702436407089118,46.28099173553719,-0.548170515311058,0.020295537183378533,0.02999404707045416,47.107438016528924,45.45454545454545,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_macd__log_ret_close/deeper_l14_cov14/log_ret_close/BTC/1d
20260327_002148,BTC,1d,log_ret_close,volatility__rsi__macd__log_ret_close,3,base_l7_cov7,7,7,4,10,7,0.89,0.93,0.005,0.025685119146252662,0.0177383206506468,47.5206611570248,-0.36148866106098637,0.020478091837344854,0.030001640718728368,46.28099173553719,48.760330578512395,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_volatility__rsi__macd__log_ret_close/base_l7_cov7/log_ret_close/BTC/1d
20260327_002148,BTC,1d,log_ret_close,volatility__macd__atr__log_ret_close,3,base_l7_cov7,7,7,4,10,7,0.89,0.93,0.005,0.025726361027621505,0.017689560418114352,49.17355371900827,-0.28637084479263214,0.020292789056224086,0.030197582945769633,45.45454545454545,52.892561983471076,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_volatility__macd__atr__log_ret_close/base_l7_cov7/log_ret_close/BTC/1d
20260327_002148,BTC,1d,log_ret_close,log_ret_vol__volatility__macd__log_ret_close,3,base_l7_cov7,7,7,4,10,7,0.89,0.93,0.005,0.025760623869648214,0.017678893980013575,51.2396694214876,-0.027923291746090484,0.02085222236508887,0.029873136874855745,46.28099173553719,56.19834710743802,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_log_ret_vol__volatility__macd__log_ret_close/base_l7_cov7/log_ret_close/BTC/1d
20260327_002148,BTC,1d,log_ret_close,log_ret_vol__macd__bollinger_bands__log_ret_close,3,base_l7_cov7,7,7,4,10,7,0.89,0.93,0.005,0.025831259192886702,0.017716941977827208,50.82644628099173,-0.10492968959266578,0.0202554276697033,0.030401078153539318,52.066115702479344,49.586776859504134,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_log_ret_vol__macd__bollinger_bands__log_ret_close/base_l7_cov7/log_ret_close/BTC/1d
20260327_002148,BTC,1d,log_ret_close,macd__bollinger_bands__atr__log_ret_close,3,base_l7_cov7,7,7,4,10,7,0.89,0.93,0.005,0.02587088585551084,0.0177897790494503,47.107438016528924,-0.4268096951572528,0.020234182633768978,0.030482508476846578,47.107438016528924,47.107438016528924,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_macd__bollinger_bands__atr__log_ret_close/base_l7_cov7/log_ret_close/BTC/1d
20260327_002148,BTC,1d,log_ret_close,rsi__macd__atr__log_ret_close,3,base_l7_cov7,7,7,4,10,7,0.89,0.93,0.005,0.02587740019816263,0.01777723707564724,48.760330578512395,-0.44999978162012694,0.020701458044412223,0.030178292146295742,48.760330578512395,48.760330578512395,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_rsi__macd__atr__log_ret_close/base_l7_cov7/log_ret_close/BTC/1d
20260327_002148,BTC,1d,log_ret_close,rsi__macd__bollinger_bands__log_ret_close,3,base_l7_cov7,7,7,4,10,7,0.89,0.93,0.005,0.026013531749727422,0.017862829834468675,51.652892561983464,-0.09139647303081685,0.02006767455303708,0.030833360281058257,53.71900826446281,49.586776859504134,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_rsi__macd__bollinger_bands__log_ret_close/base_l7_cov7/log_ret_close/BTC/1d
20260327_002148,BTC,1d,log_ret_close,macd__log_ret_close,1,base_l7_cov7,7,7,4,10,7,0.89,0.93,0.005,0.026167009034040404,0.018070537077833893,50.0,-0.17644794397140798,0.020640412341121246,0.03071478637339993,48.760330578512395,51.2396694214876,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_macd__log_ret_close/base_l7_cov7/log_ret_close/BTC/1d
20260327_002148,BTC,1d,log_ret_close,macd__bollinger_bands__log_ret_close,2,base_l7_cov7,7,7,4,10,7,0.89,0.93,0.005,0.02633235087872983,0.01799896912543675,51.2396694214876,-0.15663360822022607,0.020266266780762494,0.031242020363159127,52.066115702479344,50.413223140495866,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_macd__bollinger_bands__log_ret_close/base_l7_cov7/log_ret_close/BTC/1d
